sex,viloyat_id,tuman_id,mfy_id,client_type,job_name,salary,total_client_family_salary,occupation_status,family_status,family_members_count,home_type,home_owner,client_monthly_expenditure,product_price,final_produt_price,status
2,6,76,5771,1.0,51,1.0,1.0,1.0,1,5.0,1.0,1.0,2000000.0,3435000.0,3435000.0,0
1,6,76,6181,1.0,183,8000000.0,8000000.0,1.0,2,10.0,1.0,1.0,4000000.0,8074000.0,8074000.0,0
1,6,90,6096,1.0,183,4000000.0,5000000.0,1.0,1,6.0,1.0,1.0,2400000.0,2831360.0,2831360.0,0
1,6,76,5756,2.0,51,10000000.0,10000000.0,1.0,1,7.0,2.0,1.0,2800000.0,2712000.0,2712000.0,0
1,6,78,5885,1.0,11,7000000.0,7000000.0,1.0,1,3.0,1.0,1.0,2323804.6012412724,13650000.0,13650000.0,1
1,6,76,5773,2.0,194,5000000.0,10000000.0,1.0,1,5.0,2.0,1.0,2500000.0,7963000.0,7963000.0,0
1,6,90,6089,1.0,51,1.0,3500000.0,1.0,1,3.0,1.0,1.0,1500000.0,4455000.0,4455000.0,0
1,6,87,5986,2.0,183,5000000.0,5000000.0,1.0,1,7.0,1.0,1.0,3500000.0,1165000.0,1165000.0,0
1,6,76,5789,1.0,183,5000000.0,5000000.0,1.0,1,4.0,1.0,1.0,2000000.0,3221000.0,3221000.0,0
1,6,80,6152,1.0,51,5000000.0,12000000.0,1.0,1,5.0,1.0,1.0,2500000.0,6636000.0,6636000.0,1
1,6,76,5799,1.0,92,4463555.314429213,4556810.401509032,1.0,1,4.927110628858427,1.9271106288584274,1.0,2000000.0,2771317.2494213665,2771317.2494213665,1
2,6,80,6148,2.0,125,2500000.0,2500000.0,1.0,1,6.0,1.0,1.0,2400000.0,324000.0,324000.0,0
2,6,76,5770,2.0,51,755000.0,755000.0,1.0,1,5.0,1.0,1.0,2000000.0,7524000.0,7524000.0,0
1,6,76,5811,2.0,51,7000000.0,7000000.0,1.0,1,5.0,1.0,1.0,2000000.0,6130000.0,6130000.0,0
1,6,80,5964,2.0,183,4000000.0,4000000.0,1.0,2,3.0,1.0,1.0,1500000.0,2435000.0,2435000.0,0
2,6,90,6176,2.0,85,2500000.0,2500000.0,1.0,1,5.0,1.0,1.0,2500000.0,1482000.0,1482000.0,0
2,6,90,6079,1.0,51,1.0,800000.0,1.0,1,5.0,1.0,1.0,2500000.0,929000.0,929000.0,0
2,6,89,6042,1.0,51,0.0,4000000.0,1.0,1,5.0,1.0,1.0,2000000.0,25438000.0,25438000.0,1
1,6,90,6079,1.0,183,4500000.0,4500000.0,1.0,1,4.0,1.0,1.0,2000000.0,3097000.0,3097000.0,0
2,12,171,6189,1.0,185,2289.585459494895,2289.585459494895,1.0,1,4.0,1.0,1.0,1648167.2580193882,6897675.266108725,6897675.266108725,1
1,6,90,6165,2.0,51,40000000.0,500000.0,1.0,1,4.0,1.0,1.0,2000000.0,3980000.0,3980000.0,0
2,6,76,5774,1.0,153,2000000.0,5000000.0,1.0,1,4.0,1.0,1.0,1600000.0,15697800.0,15697800.0,0
2,6,76,5781,1.0,51,11.0,1.0,1.0,1,5.0,2.0,1.0,2000000.0,4980000.0,4980000.0,1
1,6,90,6071,1.0,183,5000000.0,5000000.0,1.0,2,8.0,1.0,1.0,4000000.0,2876000.0,2876000.0,0
2,6,76,6191,2.0,68,3000000.0,3000000.0,1.0,1,2.0,1.0,1.0,800000.0,3216000.0,3216000.0,0
1,6,76,5993,1.0,106,10000000.0,10000000.0,1.0,1,8.466173613397746,1.5112754622007512,1.0,3875193.983158347,8026807.709225121,8026807.709225121,1
1,6,90,6089,1.0,93,2800000.0,2800000.0,1.0,1,3.0,1.0,1.0,1500000.0,644000.0,644000.0,0
2,6,90,6178,1.0,120,1000000.0,1000000.0,1.0,1,5.0,1.0,1.0,2000000.0,2328000.0,2328000.0,0
1,6,76,5756,1.0,195,734000.0,735000.0,1.0,1,3.0,1.0,1.0,1200000.0,15090000.0,15090000.0,1
1,6,87,6116,1.0,158,5233884.067204414,4766115.932795586,1.0,1,6.0,1.0,1.0,3000000.0,7595028.171032223,7595028.171032223,1
1,13,183,6202,1.0,194,10000000.0,10000000.0,1.0,1,5.0,1.0,1.0,2000000.0,10164000.0,10164000.0,1
1,13,183,5133,1.0,191,10000000.0,10000000.0,1.0,1,3.0,1.0,1.0,1500000.0,16896000.0,16896000.0,1
1,6,90,6075,2.0,51,4000000.0,4000000.0,1.0,1,6.0,1.0,1.0,2400000.0,3050000.0,3050000.0,0
2,1,1,1,2.0,180,4000000.0,4000000.0,1.0,1,4.0,1.0,1.0,1600000.0,3871000.0,3871000.0,0
2,6,76,5768,2.0,51,1.0,6000000.0,1.0,1,7.0,1.0,1.0,2000000.0,6630000.0,6630000.0,0
1,6,80,5956,2.0,51,50000000.0,5000000.0,1.0,1,5.0,1.0,1.0,2000000.0,6510000.0,6510000.0,0
1,6,91,3119,1.0,162,10200000.0,10200000.0,1.0,1,5.0,1.0,1.0,25000000.0,4620000.0,4620000.0,1
2,6,87,5990,1.0,185,1.0,5279405.839552239,2.0,1,3.0,2.0,1.0,1500000.0,6399000.0,6399000.0,1
1,6,87,6003,2.0,51,3000000.0,3000000.0,1.0,1,3.0,1.0,1.0,1200000.0,3720000.0,3720000.0,0
1,6,80,5953,2.0,51,5000000.0,5000000.0,1.0,1,6.0,1.0,1.0,2000000.0,8580000.0,8580000.0,0
2,6,76,5773,2.0,51,5000000.0,5000000.0,1.0,1,4.0,2.0,1.0,1600000.0,3840000.0,3840000.0,0
2,6,76,5810,1.0,153,3500000.0,3500000.0,1.0,1,6.0,1.0,1.0,3000000.0,6415000.0,6415000.0,1
2,6,90,6079,2.0,185,1100000.0,1080000.0,1.0,1,2.0,1.0,1.0,1000000.0,14820000.0,14820000.0,0
1,6,76,5786,1.0,51,7000000.0,7000000.0,1.0,1,4.518655848364676,1.4813441516353236,1.0,2000000.0,7282701.273787898,7282701.273787898,1
1,6,76,5752,1.0,120,3000000.0,3000000.0,1.0,2,4.0,1.0,1.0,2000000.0,19635000.0,19635000.0,0
1,6,76,5756,1.0,51,2000000.0,2000000.0,1.0,1,7.0,1.0,1.0,2500000.0,5340000.0,5340000.0,0
2,6,87,6005,2.0,120,2500000.0,2500000.0,1.0,1,4.0,1.0,1.0,1600000.0,246000.0,246000.0,0
1,6,80,5967,1.0,183,300000.0,3000000.0,1.0,1,5.0,1.0,1.0,2000000.0,3210000.0,3210000.0,0
1,6,90,6059,2.0,51,4000000.0,2700000.0,1.0,1,6.0,1.0,1.0,30000000.0,4248000.0,4248000.0,0
1,6,89,6051,1.0,51,4508692.459859704,8000000.0,1.0,1,6.0,1.0,1.0,2000000.0,16800000.0,16800000.0,1
1,6,89,6082,1.0,120,1809711.0348673817,1809711.0348673817,1.0,1,3.951444825663092,1.048555174336908,1.0,1580577.9302652366,1970977.6308496224,1970977.6308496224,1
1,6,76,5812,2.0,51,5000000.0,5000000.0,1.0,1,6.0,1.0,1.0,2400000.0,1101000.0,1101000.0,0
1,6,78,5900,1.0,153,50000000.0,50000000.0,1.0,1,3.0,1.0,1.0,2000000.0,22470000.0,22470000.0,1
1,6,76,5755,1.0,153,15000000.0,15000000.0,1.0,1,4.0,1.0,1.0,2000000.0,7776000.0,7776000.0,1
1,6,76,5785,2.0,77,5000000.0,5000000.0,1.0,1,4.0,1.0,1.0,2000000.0,12390000.0,12390000.0,0
2,6,76,5792,2.0,51,2500000.0,900000.0,1.0,1,5.0,1.0,1.0,2500000.0,4050000.0,4050000.0,0
1,6,80,5966,1.0,151,6000000.0,6000000.0,1.0,1,4.0,1.0,1.0,1600000.0,3160000.0,3160000.0,1
2,6,80,5967,1.0,68,998671.6310829135,998671.6310829135,1.0,1,2.9946865243316543,1.0,1.0,1198937.3048663307,3979383.636822472,3979383.636822472,1
1,6,90,6176,1.0,120,1100000.0,5000000.0,1.0,1,6.0,1.0,1.0,3000000.0,7526000.0,7526000.0,0
1,6,90,6093,1.0,183,6000000.0,6000000.0,1.0,1,9.0,1.0,1.0,3600000.0,3539000.0,3539000.0,0
1,6,76,5773,2.0,51,4000000.0,4000000.0,1.0,1,4.0,1.0,1.0,1600000.0,3480000.0,3480000.0,0
1,13,183,5127,1.0,179,4000000.0,4000000.0,1.0,1,3.0,1.0,1.0,2000000.0,1032000.0,1032000.0,1
1,6,76,5758,1.0,120,3000000.0,3000000.0,1.0,2,2.0,1.0,1.0,1000000.0,7260000.0,7260000.0,1
2,13,183,5108,1.0,153,7000000.0,7000000.0,1.0,1,4.0,2.0,1.0,2000000.0,7523000.0,7523000.0,0
2,8,121,6189,1.6659500343312308,171,4672813.726776377,1599140.041197477,1.0,1,4.665950034331231,1.0,1.0,2199355.0308981077,8575991.400411975,8575991.400411975,1
1,6,90,6079,2.0,120,1300000.0,1300000.0,1.0,1,4.0,1.0,1.0,2000000.0,646000.0,646000.0,0
2,13,183,5129,1.0,126,2000000.0,2000000.0,1.0,1,6.0,1.0,1.0,2400000.0,2352000.0,2352000.0,1
1,6,76,5782,1.0,21,12283668.187256303,2450716.1344602937,1.0,1,3.0865327250974786,1.0,1.0,1369360.951503233,36975014.91474655,3697501.4914746555,1
1,6,87,6006,1.0,51,700000.0,700000.0,1.0,1,5.0,1.0,1.0,2000000.0,9744000.0,9744000.0,0
1,6,88,6066,1.0,88,8000000.0,8000000.0,1.0,1,4.169881006050735,1.0,1.0,1584940.5030253676,14755449.31486502,14755449.31486502,1
1,6,76,5800,1.0,51,820000.0,3000000.0,1.0,1,1.0,2.0,1.0,500000.0,3528000.0,3528000.0,0
1,12,168,6155,1.0,67,5000000.0,5000000.0,1.0,1,4.72931784371628,1.0,1.0,2000000.0,3444361.3940655347,3444361.3940655347,1
1,6,90,6108,2.0,51,3500000.0,3500000.0,1.0,1,6.0,1.0,1.0,2400000.0,6970000.0,6970000.0,0
1,6,79,5870,1.0,74,3000000.0,3000000.0,1.0,1,4.0,1.6872220107896458,1.0,1937444.4021579293,3050497.7760863174,3050497.7760863174,1
1,6,90,6079,2.0,51,4508692.459859704,6000000.0,1.0,1,10.0,1.0,1.0,4000000.0,5569000.0,5569000.0,0
1,6,85,6122,1.1606615076439977,159,6000000.0,6000000.0,1.0,1,5.4819845229319935,1.0,1.0,2612463.055350798,2868609.570648376,2868609.570648376,1
1,6,90,6083,1.0,51,4000000.0,800000.0,1.0,1,5.0,1.0,1.0,2000000.0,3052000.0,3052000.0,1
1,6,76,5753,1.0,51,5000000.0,5000000.0,1.0,1,5.0,1.0,1.0,2000000.0,2712000.0,2712000.0,0
1,6,76,5779,1.0,49,4500000.0,4534522.9531573,1.0,1,2.207137718943799,1.9309540936854002,1.0,2335970.172237031,4909228.838614922,4909228.838614922,1
2,6,76,5769,1.0,85,5000000.0,5000000.0,1.0,1,5.0,1.0,1.0,2500000.0,21014000.0,42028000.0,1
2,6,76,5773,2.0,210,3000000.0,550000.0,1.0,1,4.0,1.0,1.0,1600000.0,2050000.0,2050000.0,0
1,6,76,5803,1.0,51,4500000.0,4500000.0,1.0,1,3.0,1.0,1.0,1500000.0,10480000.0,10480000.0,1
1,6,76,5790,1.0,51,3500000.0,3500000.0,1.0,1,5.0,1.0,1.0,2000000.0,8410000.0,8410000.0,1
1,6,80,6183,1.0,51,6000000.0,6000000.0,1.0,1,3.0,1.0,1.0,1200000.0,6636000.0,6636000.0,0
1,6,90,6088,1.0,122,3500000.0,600000.0,1.0,1,4.0,1.0,1.0,2000000.0,752000.0,752000.0,0
2,6,90,6071,2.0,51,3000000.0,3000000.0,1.0,1,5.0,1.0,1.0,2000000.0,3840000.0,3840000.0,0
2,6,90,6176,2.0,166,2500000.0,2500000.0,1.0,1,2.0,1.0,1.0,800000.0,320000.0,320000.0,0
1,6,80,5982,2.0,51,4000000.0,4000000.0,1.0,1,5.0,1.0,1.0,2000000.0,9024000.0,9024000.0,0
2,6,89,6040,2.0,51,5000000.0,5000000.0,1.0,1,6.0,1.0,1.0,2000000.0,7700000.0,7700000.0,1
1,6,76,5642,1.0,125,4360233.918800428,4360233.918800428,1.0,1,8.440935675201711,1.0,1.0,2511812.8649596577,6984378.947078215,13968757.89415643,1
2,6,87,6161,1.0,51,6000000.0,6000000.0,1.0,1,6.0,1.0,1.0,2400000.0,4980000.0,4980000.0,1
2,6,89,6053,1.0,51,3000000.0,3000000.0,1.0,2,3.0,1.0,1.0,1500000.0,7095000.0,7095000.0,0
1,6,77,5825,1.0,51,4000000.0,4000000.0,1.0,1,4.0,1.0,1.0,2323804.6012412724,3210000.0,3210000.0,1
1,6,76,5764,1.0,51,650000.0,650000.0,1.0,1,5.0,1.0,1.0,200000.0,2055000.0,4110000.0,1
1,6,80,5969,2.0,51,5000000.0,5000000.0,1.0,1,5.0,1.0,1.0,2500000.0,5310000.0,5310000.0,0
2,6,80,5963,1.0,51,500000.0,500000.0,1.0,1,7.0,1.0,1.0,2800000.0,1790000.0,1790000.0,0
1,6,78,5880,1.0,173,5454001.621196114,5454001.621196114,1.0,1,4.545998378803885,1.0,1.0,2272999.189401943,18128459.173189983,18128459.173189983,1
1,6,76,5759,2.0,51,5000000.0,5000000.0,1.0,1,7.0,1.0,1.0,2800000.0,5898935.203531912,5832220.60178639,0
1,6,90,6071,1.0,18,4000000.0,4000000.0,1.0,1,6.0,1.0,1.0,3000000.0,2654000.0,2654000.0,0
2,6,90,6092,1.0,120,3500000.0,3500000.0,1.0,1,8.0,1.0,1.0,3200000.0,9828000.0,9828000.0,1
2,6,87,6021,1.0,85,3500000.0,3500000.0,1.0,1,6.0,1.0,1.0,2000000.0,5780000.0,5780000.0,0
1,6,84,6018,1.0,51,3000000.0,3000000.0,1.0,1,3.0,1.0,1.412230639137802,1200000.0,7578600.117680309,7578600.117680309,1
1,6,90,6071,2.0,194,7000000.0,7000000.0,1.0,1,5.0,1.0,1.0,2500000.0,5287000.0,5287000.0,0
1,13,183,5105,1.0,51,10000000.0,10000000.0,1.0,1,2.0,1.0,1.0,1000000.0,22188000.0,22188000.0,1
2,6,1,1,1.0,185,1.0,800000.0,1.0,1,5.0,1.0,1.0,2500000.0,2091000.0,2091000.0,0
1,10,147,6095,1.0,10,7666600.4790466195,7666600.4790466195,1.0,1,4.333200958093238,1.0,1.0,2107956.2989363405,13949970.215570979,13949970.215570979,1
2,6,80,5982,2.0,51,3000000.0,3000000.0,1.0,1,4.0,1.0,1.0,1500000.0,4203000.0,4203000.0,0
2,6,90,6176,1.0,51,6000000.0,6000000.0,1.0,1,5.0,1.0,1.0,2000000.0,4200000.0,4200000.0,0
1,6,76,5758,1.0,51,5000000.0,5000000.0,1.0,1,7.0,1.0,1.0,3500000.0,11820000.0,11820000.0,1
1,6,76,5803,1.0,51,5000000.0,5000000.0,1.0,2,4.0,2.0,1.0,1600000.0,2796000.0,2796000.0,1
1,6,85,6034,1.0,74,8211360.485383434,8211360.485383434,1.0,1,8.649930678435556,1.0,1.0,2641346.6210705456,15063672.374362946,15063672.374362946,1
1,6,80,5961,1.0,51,5000000.0,5000000.0,1.0,2,8.0,1.0,1.0,2000000.0,8070000.0,8070000.0,0
1,6,89,6046,1.0,96,5000000.0,5000000.0,1.0,1,3.658717638727022,1.0,1.0,1829358.8193635112,10487056.017054321,10487056.017054321,1
1,6,76,5760,1.0,11,3266653.439557796,3266653.439557796,1.0,1,3.4666931208844085,1.0,1.0,1340007.9362653226,5352333.465604422,5352333.465604422,1
1,6,76,5764,1.017552363366629,118,6000000.0,6000000.0,1.0,1,5.0,1.0,1.0,2491223.8183166855,5928942.011079024,5928942.011079024,1
2,6,90,6071,1.0,85,4000000.0,4000000.0,1.0,1,6.0,1.0,1.0,3000000.0,5530000.0,5530000.0,0
1,6,76,5752,1.0,153,10000000.0,10000000.0,1.0,1,10.0,1.0,1.0,4000000.0,6708000.0,6708000.0,1
2,6,90,6178,1.0,51,1500000.0,3000000.0,1.0,1,5.0,1.0,1.0,2000000.0,2484000.0,2484000.0,0
2,6,76,5802,1.2220758706933206,80,96039.62338355611,5439432.415150197,1.7779241293066794,1,4.22207587069332,1.0,1.0,1799868.2836239885,737107.7450259464,737107.7450259464,1
2,6,76,5786,2.0,51,2500000.0,3000000.0,1.0,1,5.0,1.0,1.0,2000000.0,336000.0,336000.0,0
1,6,76,5973,1.0,120,5000000.0,5000000.0,1.0,1,5.0,1.5506633794408515,1.0,1724668.3102795742,6948000.0,6948000.0,1
1,6,76,5781,1.0,51,3500000.0,3500000.0,1.0,1,3.0,2.0,1.0,1500000.0,7080000.0,7080000.0,0
2,6,80,5974,1.0,11,1000000.0,10000000.0,1.0,1,4.0,1.0,1.0,2000000.0,21000000.0,21000000.0,1
2,6,76,5808,2.0,51,8000000.0,800000.0,2.0,1,2.0,2.0,1.0,1200000.0,7078000.0,7078000.0,0
1,6,76,5799,2.0,153,3000000.0,3000000.0,1.0,1,6.0,2.0,1.0,2400000.0,2952000.0,2952000.0,0
2,6,76,5812,2.0,51,752000.0,752000.0,1.0,1,7.0,1.0,1.0,2800000.0,13200000.0,13200000.0,0
1,9,135,6163,1.0,114,3852140.624665766,3852140.624665766,1.0,1,4.507135415552553,1.0,1.0,1901427.0831105106,11451930.66655258,11451930.66655258,1
2,6,76,5784,2.0,51,6500000.0,6500000.0,1.0,1,4.0,1.0,1.0,1600000.0,6012000.0,6012000.0,0
1,6,76,5855,1.0,69,5000000.0,5000000.0,1.0,1,3.817162220131183,1.8171622201311828,1.0,1526864.888052473,5312910.800376387,5312910.800376387,1
1,6,77,5820,1.0,159,60000000.0,6000000.0,1.0,2,3.8410918323306467,1.0,1.0,4065806.1797015965,7199264.494376128,7199264.494376128,1
2,6,90,6097,2.0,166,2000000.0,2000000.0,1.0,1,5.0,1.0,1.0,2000000.0,1393560.0,1393560.0,0
1,6,90,6093,1.0,223,2700000.0,2700000.0,1.0,1,4.0,1.0,1.0,1600000.0,2700000.0,2700000.0,0
2,6,90,6075,2.0,51,1550000.0,1550000.0,1.0,1,6.0,1.0,1.0,3000000.0,5420000.0,5420000.0,0
1,13,183,6210,1.0,194,3500000.0,3500000.0,1.0,1,4.0,1.0,1.0,1600000.0,3240000.0,3240000.0,0
1,6,79,5937,2.0,99,4000000.0,4000000.0,1.0,2,3.0,1.0,1.0,1200000.0,3696000.0,3696000.0,0
1,6,76,5776,1.0,196,6500000.0,6500000.0,1.0,1,6.0,1.0,1.0,2400000.0,20955000.0,20955000.0,0
1,6,86,5701,1.0,126,10000000.0,10000000.0,1.0,1,3.0,1.0,1.0,1228619.783193963,15090416.957517168,15090416.957517168,1
2,6,76,5757,1.0,51,1234.0,1234.0,1.0,1,3.0,1.0,1.0,1200000.0,14928000.0,14928000.0,1
1,6,83,5923,1.2874095964655798,95,5856295.20176721,5856295.20176721,1.0,1,2.5748191929311597,1.0,1.0,1172445.7578793478,4715715.187793783,4715715.187793783,1
1,11,155,6139,1.0,109,8500000.0,8500000.0,1.0,1,4.0,2.0,1.0,2000000.0,5132000.0,5132000.0,0
1,6,80,5974,2.0,153,5000000.0,5000000.0,1.0,1,5.0,1.0,1.0,2000000.0,2670000.0,2670000.0,0
1,6,76,5808,1.0,194,4500000.0,4500000.0,1.0,1,7.0,1.0,1.0,2800000.0,3330000.0,3330000.0,1
2,6,77,5803,1.0,167,977152.1284170559,977152.1284170559,1.0,1,5.0,1.0,1.0,2045695.7431658881,3675232.9072040888,3675232.9072040888,1
1,6,90,6100,1.0,51,1.0,15000000.0,1.0,1,5.0,1.0,1.0,2000000.0,8294000.0,8294000.0,0
1,6,76,5797,2.0,51,4500000.0,4500000.0,1.0,1,2.0,2.0,1.0,800000.0,2376000.0,2376000.0,0
1,6,90,6171,1.0,183,4000000.0,4000000.0,1.0,1,2.0,1.0,1.0,800000.0,1710000.0,1710000.0,0
2,6,76,5795,1.0,51,1234.0,7327087.300737037,1.0,1,5.345825398525926,2.0,1.0,2672912.6992629627,12781452.749331508,12781452.749331508,1
1,6,76,5781,1.0,146,60000000.0,6100330.0029846635,1.0,1,3.9331133313435576,1.0,1.0,1966556.6656717788,6965641.824633116,6965641.824633116,1
2,6,76,5751,1.0,51,30000000.0,3000000.0,1.0,1,4.0,2.0,1.0,2000000.0,3480000.0,3480000.0,0
1,6,77,5801,2.0,51,9000000.0,9000000.0,1.0,1,5.6571111958121625,1.0,1.0,2331422.2391624325,2502804.919855226,2502804.919855226,1
1,6,80,5961,1.0,51,5000000.0,5000000.0,1.0,1,4.0,1.0,1.0,1600000.0,4980000.0,4980000.0,0
2,6,76,5786,1.0,132,7000000.0,7000000.0,1.0,1,3.0,1.0,1.0,1200000.0,7960000.0,7960000.0,1
1,8,122,5775,1.0,103,5000000.0,5000000.0,1.0,1,4.631652786205649,1.0,1.0,1852661.1144822594,11653243.664441708,11653243.664441708,1
2,6,90,6074,1.0,51,1.0,6000000.0,1.0,1,8.0,1.0,1.0,3200000.0,2350400.0,2350400.0,0
1,6,86,6041,1.3054045727467147,183,5000000.0,5000000.0,1.0,1,5.0,1.0,1.0,2500000.0,3097927.0844804766,3097927.0844804766,1
1,6,76,5778,1.0,51,5000000.0,5000000.0,1.0,1,5.71429243233911,1.2857075676608902,1.0,2428570.7567660892,6632857.075676609,6632857.075676609,1
1,6,87,6003,2.0,183,5000000.0,5000000.0,1.0,1,7.0,1.0,1.0,3500000.0,1190000.0,1190000.0,0
1,6,76,5775,1.0,51,1060000.0,1060000.0,1.0,1,4.0,2.0,1.0,2000000.0,5700000.0,5700000.0,1
1,6,76,5786,1.0,122,3000000.0,3000000.0,1.0,2,3.0,1.0,1.0,2323804.6012412724,12276000.0,12276000.0,0
1,6,76,5772,2.0,85,1500000.0,1500000.0,1.0,1,3.0,1.0,1.0,1200000.0,2736000.0,2736000.0,0
1,6,77,5817,1.7034644187123447,149,4654382.626866214,4148267.7906438275,1.0,1,6.296535581287655,1.0,1.0,2518614.232515062,290021.7227975901,290021.7227975901,1
2,6,84,6000,1.0,74,1794101.1334741954,1794101.1334741954,1.0,1,4.0,1.4117977330516096,1.0,1835280.9067793563,11664719.093220644,11664719.093220644,1
2,6,76,5802,2.0,85,4000000.0,4000000.0,1.0,1,5.0,1.0,1.0,2000000.0,783000.0,783000.0,0
1,6,90,6178,2.0,183,6000000.0,6000000.0,1.0,1,5.0,1.0,1.0,2000000.0,3096800.0,3096800.0,0
1,6,80,5967,1.0,118,8000000.0,8000000.0,1.0,1,3.0,1.0,1.0,1500000.0,13896000.0,13896000.0,0
2,6,90,6178,2.0,51,2500000.0,4000000.0,1.0,1,7.0,1.0,1.0,2800000.0,2652000.0,2652000.0,0
1,6,76,5800,2.0,51,6000000.0,5000000.0,1.0,1,3.0,2.0,1.0,1500000.0,940000.0,940000.0,0
2,6,76,5784,2.0,11,60000000.0,6000000.0,1.0,1,3.0,1.0,1.0,1200000.0,6600000.0,6600000.0,0
1,6,78,5809,1.804437207679505,194,5195562.7923204955,5195562.7923204955,1.0,1,6.3911255846409905,1.0,1.0,3195562.792320495,9663677.915811697,9663677.915811697,1
1,6,90,6112,1.0,153,20000000.0,20000000.0,1.0,1,2.0,1.0,1.0,2000000.0,9870000.0,9870000.0,1
1,6,80,5962,2.0,51,5000000.0,5000000.0,1.0,1,5.0,1.0,1.0,2000000.0,6636000.0,6636000.0,0
1,6,90,6071,1.0,194,5000000.0,5000000.0,1.0,2,4.0,1.0,1.0,2000000.0,5323000.0,5323000.0,1
2,6,76,5787,2.0,51,3000000.0,3000000.0,1.0,1,6.0,2.0,1.0,2400000.0,10860000.0,10860000.0,0
2,6,76,5785,1.0,51,900000.0,900000.0,1.0,2,5.0,1.0,1.0,2000000.0,8075000.0,8075000.0,0
2,6,80,5954,1.0,51,648000.0,648000.0,1.0,1,8.0,1.0,1.0,3200000.0,6410000.0,6410000.0,0
1,6,76,5802,1.0,183,5000000.0,5000000.0,1.0,1,5.0,2.0,1.0,2000000.0,26760000.0,26760000.0,1
2,6,76,5752,1.0,51,5000000.0,5000000.0,1.0,1,3.0,1.0,1.0,1200000.0,5775000.0,5755000.0,0
1,6,89,6166,1.9292280536318538,178,6000000.0,6000000.0,1.0,1,3.8584561072637076,1.0,1.0,1592922.8053631855,3065834.5304847728,3065834.5304847728,1
2,7,107,5901,1.0,82,2000000.0,2000000.0,1.0,1,4.815775160761974,1.0,1.0,1926310.0643047895,3617367.905787431,3617367.905787431,1
2,6,90,6071,1.0,185,1.0,5279405.839552239,2.0,1,5.0,1.0,1.0,2500000.0,300000.0,300000.0,1
1,6,80,5964,1.0,51,10000000.0,10000000.0,1.0,1,7.0,1.0,1.0,2800000.0,8973000.0,8973000.0,1
2,6,90,6178,2.0,51,4000000.0,8000000.0,1.0,1,5.0,1.0,1.0,2000000.0,1880200.0,1880200.0,0
1,6,76,5772,1.0,183,2500000.0,2500000.0,1.0,1,4.898196317050463,2.0,1.1018036829495368,2449098.1585252318,4796335.067413816,4796335.067413816,1
2,6,90,6085,1.0,120,7000000.0,7000000.0,1.0,2,1.0,2.0,1.0,1000000.0,13380000.0,13380000.0,1
2,6,90,6166,2.0,85,3000000.0,3000000.0,1.0,1,2.0,1.0,1.0,800000.0,7210500.0,7210500.0,0
2,6,85,5991,1.0,139,1330507.1271236602,1330507.1271236602,1.0,1,3.6610142542473203,1.3389857457526797,1.6610142542473203,1464405.7016989281,4324017.911233706,4324017.911233706,1
1,6,79,5939,1.0,194,3500000.0,3500000.0,1.0,1,3.0,2.0,1.0,1200000.0,110000.0,1110000.0,1
1,6,89,6060,1.0393730244868002,188,5000000.0,5000000.0,1.0,1,5.0,1.0,1.0,2000000.0,3624000.0,3624000.0,1
2,6,76,5805,1.0,80,585284.2889169996,585282.3123021118,1.2196238764290195,1,1.0,2.0,1.2196238764290195,400000.0,2774916.1078628143,2774916.1078628143,1
1,6,89,6052,1.0,164,5000000.0,5000000.0,1.0,1,5.0,1.0,1.0,1500000.0,14100000.0,14100000.0,0
1,6,80,6149,1.0,51,6000000.0,1000000.0,1.0,1,7.0,1.0,1.0,2800000.0,2760000.0,2760000.0,1
1,11,160,6170,1.0,28,10000000.0,10000000.0,1.0,1,4.485903770602749,1.0,1.0,1794361.5082410998,2490976.9598239125,2490976.9598239125,1
2,6,90,6166,2.0,120,1000000.0,1000000.0,1.0,1,4.0,1.0,1.0,1600000.0,3406480.0,3406480.0,0
1,6,76,5781,2.0,51,6000000.0,6000000.0,1.0,1,4.0,2.0,1.0,2000000.0,7410000.0,7410000.0,0
1,6,80,5957,1.0,11,7000000.0,7000000.0,1.0,1,4.0,1.0,1.0,1500000.0,3556800.0,3556800.0,0
1,6,76,5783,1.0,51,4000000.0,3000000.0,1.0,1,3.0,1.0,1.0,1200000.0,3840000.0,3840000.0,1
2,6,90,6065,1.0,51,4000000.0,1500000.0,1.0,1,6.0,1.0,1.0,2400000.0,2700000.0,2700000.0,0
1,6,90,6111,2.0,120,6000000.0,6000000.0,1.0,1,5.0,1.0,1.0,2000000.0,3981600.0,3981600.0,0
1,6,76,5781,1.0,10,6000000.0,6000000.0,1.0,2,2.0,1.0,1.0,1500000.0,22470000.0,22470000.0,1
1,6,76,5782,2.0,51,8000000.0,8000000.0,1.0,1,7.0,1.0,1.0,2800000.0,4044000.0,4044000.0,0
2,6,90,6105,2.0,120,750000.0,750000.0,2.0,1,8.0,1.0,1.0,3200000.0,876000.0,876000.0,0
1,6,87,6154,1.0,183,5000000.0,5000000.0,1.0,1,8.0,1.0,1.0,4000000.0,19900000.0,19900000.0,1
2,6,76,5751,1.0,85,2500000.0,2500000.0,1.0,1,4.0,2.0,1.0,1600000.0,6305000.0,6305000.0,1
1,6,76,5759,1.0,51,10000000.0,1234.0,1.0,1,3.0,1.0,1.0,15000000.0,28760000.0,28760000.0,1
